"Barcode","variable","value","Batch","Rep","gene","ploidy","class"
21967,"SVX6.1_fitness",1.30810582489633,"X6.","fitness","IRA1","Haploid","PKA"
22011,"SVX6.1_fitness",0.709163418769609,"X6.","fitness","Diploid","Diploid","Diploid"
22162,"SVX6.1_fitness",0.56358776785207,"X6.","fitness","other","NotSequenced","other"
22360,"SVX6.1_fitness",0.0525545896488223,"X6.","fitness","other","Diploid","other"
22372,"SVX6.1_fitness",0.413947136909318,"X6.","fitness","other","NotSequenced","other"
22469,"SVX6.1_fitness",0.111424048897616,"X6.","fitness","other","Diploid","other"
22669,"SVX6.1_fitness",0.308382703220261,"X6.","fitness","other","NotSequenced","other"
22713,"SVX6.1_fitness",0.840341550823759,"X6.","fitness","other","NotSequenced","other"
23065,"SVX6.1_fitness",0.354589164218834,"X6.","fitness","other","NotSequenced","other"
23688,"SVX6.1_fitness",0.957767039615228,"X6.","fitness","GPB2","Haploid","PKA"
23712,"SVX6.1_fitness",1.92437677376504,"X6.","fitness","other","NotSequenced","other"
23868,"SVX6.1_fitness",1.3403904912388,"X6.","fitness","IRA1","Haploid","PKA"
23882,"SVX6.1_fitness",1.09399525126074,"X6.","fitness","other","NotSequenced","other"
24362,"SVX6.1_fitness",0.154655665823301,"X6.","fitness","other","NotSequenced","neutral spikein"
24737,"SVX6.1_fitness",0.805917819169254,"X6.","fitness","KOG1","Haploid","PKA"
24758,"SVX6.1_fitness",0.765077740279415,"X6.","fitness","other","NotSequenced","other"
24858,"SVX6.1_fitness",0.25592994676939,"X6.","fitness","other","Diploid","other"
25531,"SVX6.1_fitness",1.48281151457801,"X6.","fitness","other","NotSequenced","other"
25747,"SVX6.1_fitness",0.749666736543166,"X6.","fitness","IRA2","Haploid","PKA"
25780,"SVX6.1_fitness",1.17069936318713,"X6.","fitness","IRA1","Haploid","PKA"
26106,"SVX6.1_fitness",0.113796882639335,"X6.","fitness","Diploid","Diploid","Diploid"
26612,"SVX6.1_fitness",0.0938192430727801,"X6.","fitness","other","Haploid","other"
26885,"SVX6.1_fitness",0.934862831626598,"X6.","fitness","other","NotSequenced","other"
27142,"SVX6.1_fitness",0.738333610353138,"X6.","fitness","other","NotSequenced","other"
27346,"SVX6.1_fitness",0.349628526928731,"X6.","fitness","Diploid","Diploid","Diploid"
27473,"SVX6.1_fitness",0.390469445346692,"X6.","fitness","other","NotSequenced","other"
27866,"SVX6.1_fitness",0.765050973445522,"X6.","fitness","other","NotSequenced","other"
28533,"SVX6.1_fitness",0.258460544135797,"X6.","fitness","Diploid","Diploid","Diploid"
28740,"SVX6.1_fitness",1.2270022090177,"X6.","fitness","IRA1","Haploid","PKA"
28888,"SVX6.1_fitness",0.219953568386958,"X6.","fitness","Diploid","Diploid","Diploid"
29261,"SVX6.1_fitness",0.914624565017158,"X6.","fitness","other","NotSequenced","other"
29375,"SVX6.1_fitness",-0.0721321065394668,"X6.","fitness","other","Haploid","other"
29473,"SVX6.1_fitness",1.31057885343334,"X6.","fitness","other","NotSequenced","other"
29840,"SVX6.1_fitness",0.134767173098407,"X6.","fitness","Diploid","Diploid","Diploid"
30578,"SVX6.1_fitness",1.31526667293716,"X6.","fitness","IRA1","Haploid","PKA"
30769,"SVX6.1_fitness",0.196368882736166,"X6.","fitness","other","Diploid","other"
30795,"SVX6.1_fitness",0.210417525088253,"X6.","fitness","other","NotSequenced","other"
31360,"SVX6.1_fitness",1.28201845326014,"X6.","fitness","IRA1","Haploid","PKA"
31607,"SVX6.1_fitness",0.123196163031888,"X6.","fitness","other","Diploid","other"
32075,"SVX6.1_fitness",0.135649444678625,"X6.","fitness","other","NotSequenced","other"
32201,"SVX6.1_fitness",0.21051643746686,"X6.","fitness","other","NotSequenced","other"
32262,"SVX6.1_fitness",0.589724930310334,"X6.","fitness","IRA2","Haploid","PKA"
32675,"SVX6.1_fitness",0.327540766692356,"X6.","fitness","other","NotSequenced","other"
32685,"SVX6.1_fitness",0.226549494429494,"X6.","fitness","Diploid","Diploid","Diploid"
33409,"SVX6.1_fitness",0.717520340214682,"X6.","fitness","other","NotSequenced","other"
33617,"SVX6.1_fitness",0.888373521303964,"X6.","fitness","GPB2","Haploid","PKA"
33976,"SVX6.1_fitness",0.174148328557876,"X6.","fitness","other","NotSequenced","other"
34189,"SVX6.1_fitness",-0.119422560044462,"X6.","fitness","other","Haploid","other"
34808,"SVX6.1_fitness",-0.0165293245116128,"X6.","fitness","other","NotSequenced","other"
35898,"SVX6.1_fitness",0.106340966980085,"X6.","fitness","Diploid","Diploid","Diploid"
37238,"SVX6.1_fitness",0.190404015843591,"X6.","fitness","Diploid","Diploid","Diploid"
37241,"SVX6.1_fitness",0.222810786425318,"X6.","fitness","other","Diploid","other"
38775,"SVX6.1_fitness",0.245437013959345,"X6.","fitness","other","NotSequenced","other"
39066,"SVX6.1_fitness",0.140442645795784,"X6.","fitness","other","NotSequenced","other"
39270,"SVX6.1_fitness",0.17123744830285,"X6.","fitness","other","NotSequenced","other"
39633,"SVX6.1_fitness",0.0251501306654729,"X6.","fitness","other","Haploid","other"
39674,"SVX6.1_fitness",0.44057112843236,"X6.","fitness","GPB1","Haploid","PKA"
40409,"SVX6.1_fitness",1.41730805415816,"X6.","fitness","IRA1","Haploid","PKA"
40779,"SVX6.1_fitness",0.172325514132908,"X6.","fitness","Diploid","Diploid","Diploid"
40865,"SVX6.1_fitness",0.442683771963951,"X6.","fitness","other","Diploid","other"
41484,"SVX6.1_fitness",0.110179325281281,"X6.","fitness","Diploid","Diploid","Diploid"
41601,"SVX6.1_fitness",0.157990871208913,"X6.","fitness","other","Haploid","other"
42040,"SVX6.1_fitness",-0.0422733821375343,"X6.","fitness","other","NotSequenced","neutral spikein"
42331,"SVX6.1_fitness",0.95624746205716,"X6.","fitness","other","NotSequenced","other"
42575,"SVX6.1_fitness",0.297848166074788,"X6.","fitness","other","NotSequenced","other"
43155,"SVX6.1_fitness",0.468395878367538,"X6.","fitness","TFS1","Haploid","PKA"
43361,"SVX6.1_fitness",0.893668452010844,"X6.","fitness","IRA1","Haploid","PKA"
43483,"SVX6.1_fitness",1.32236170555464,"X6.","fitness","other","NotSequenced","other"
43692,"SVX6.1_fitness",0.779997398656227,"X6.","fitness","CYR1","Haploid","PKA"
44777,"SVX6.1_fitness",0.318637358767462,"X6.","fitness","other","NotSequenced","other"
44905,"SVX6.1_fitness",0.051521589808988,"X6.","fitness","other","Diploid","other"
44966,"SVX6.1_fitness",0.148883714536878,"X6.","fitness","other","NotSequenced","other"
44971,"SVX6.1_fitness",0.171025376361256,"X6.","fitness","other","NotSequenced","other"
45031,"SVX6.1_fitness",0.129437013266035,"X6.","fitness","other","Haploid","other"
45512,"SVX6.1_fitness",-0.148821605668798,"X6.","fitness","other","NotSequenced","other"
45865,"SVX6.1_fitness",0.753930617724991,"X6.","fitness","other","NotSequenced","other"
46200,"SVX6.1_fitness",0.338873692213995,"X6.","fitness","other","NotSequenced","other"
46313,"SVX6.1_fitness",0.158364624923678,"X6.","fitness","Diploid","Diploid","Diploid"
46892,"SVX6.1_fitness",0.896306315539751,"X6.","fitness","other","NotSequenced","other"
46938,"SVX6.1_fitness",0.100213841068542,"X6.","fitness","other","NotSequenced","other"
47877,"SVX6.1_fitness",0.366500434135156,"X6.","fitness","Diploid","Diploid","Diploid"
48822,"SVX6.1_fitness",0.406188005154915,"X6.","fitness","other","NotSequenced","other"
48904,"SVX6.1_fitness",0.184957192225185,"X6.","fitness","other","NotSequenced","other"
49174,"SVX6.1_fitness",0.437014974670637,"X6.","fitness","other","Haploid","other"
50212,"SVX6.1_fitness",0.193819733235498,"X6.","fitness","other","NotSequenced","other"
50232,"SVX6.1_fitness",0.132339836912409,"X6.","fitness","Diploid","Diploid","Diploid"
50286,"SVX6.1_fitness",0.274620464107221,"X6.","fitness","other","Diploid","other"
50878,"SVX6.1_fitness",0.146714712796865,"X6.","fitness","other","NotSequenced","other"
50880,"SVX6.1_fitness",0.283512417211042,"X6.","fitness","other","NotSequenced","other"
51200,"SVX6.1_fitness",0.0850485737486146,"X6.","fitness","Diploid","Diploid","Diploid"
51455,"SVX6.1_fitness",0.27305046279516,"X6.","fitness","other","NotSequenced","other"
52221,"SVX6.1_fitness",0.122198542886988,"X6.","fitness","other","Diploid","other"
52560,"SVX6.1_fitness",0.0261938515079584,"X6.","fitness","other","NotSequenced","other"
53054,"SVX6.1_fitness",0.62028328339896,"X6.","fitness","other","NotSequenced","other"
53230,"SVX6.1_fitness",0.117876995685188,"X6.","fitness","other","NotSequenced","other"
54461,"SVX6.1_fitness",0.0215140518505315,"X6.","fitness","other","Haploid","other"
55340,"SVX6.1_fitness",0.191539239835336,"X6.","fitness","Diploid","Diploid","Diploid"
55577,"SVX6.1_fitness",0.279660266986203,"X6.","fitness","other","NotSequenced","other"
55847,"SVX6.1_fitness",0.109474500084787,"X6.","fitness","Diploid","Diploid","Diploid"
56993,"SVX6.1_fitness",0.454520296244864,"X6.","fitness","other","NotSequenced","other"
57117,"SVX6.1_fitness",1.25254422471089,"X6.","fitness","IRA1","Haploid","PKA"
57408,"SVX6.1_fitness",0.304661979783236,"X6.","fitness","Diploid","Diploid","Diploid"
57887,"SVX6.1_fitness",0.890706452034226,"X6.","fitness","other","NotSequenced","other"
58107,"SVX6.1_fitness",0.000234288020497216,"X6.","fitness","other","Haploid","other"
58189,"SVX6.1_fitness",0.341551811828374,"X6.","fitness","Diploid","Diploid","Diploid"
58400,"SVX6.1_fitness",0.100812457610165,"X6.","fitness","other","Diploid","other"
59345,"SVX6.1_fitness",0.129263052374921,"X6.","fitness","other","NotSequenced","other"
59822,"SVX6.1_fitness",0.0874386180899908,"X6.","fitness","other","NotSequenced","other"
59999,"SVX6.1_fitness",0.211532489128786,"X6.","fitness","other","NotSequenced","other"
60333,"SVX6.1_fitness",-0.155180443377902,"X6.","fitness","other","NotSequenced","other"
60549,"SVX6.1_fitness",0.136977150333272,"X6.","fitness","other","Haploid","other"
60700,"SVX6.1_fitness",0.864895496794923,"X6.","fitness","other","Haploid","other"
60959,"SVX6.1_fitness",0.135628942767163,"X6.","fitness","other","NotSequenced","other"
60973,"SVX6.1_fitness",0.138997012630271,"X6.","fitness","Diploid","Diploid","Diploid"
61570,"SVX6.1_fitness",0.209816965089388,"X6.","fitness","other","NotSequenced","other"
62344,"SVX6.1_fitness",0.0691992704149584,"X6.","fitness","other","NotSequenced","other"
62701,"SVX6.1_fitness",-0.0770490521146372,"X6.","fitness","other","Diploid","other"
63215,"SVX6.1_fitness",0.919801780373188,"X6.","fitness","GPB2","Haploid","PKA"
63382,"SVX6.1_fitness",0.250719599894105,"X6.","fitness","other","NotSequenced","other"
63891,"SVX6.1_fitness",0.205483936647534,"X6.","fitness","other","NotSequenced","other"
64115,"SVX6.1_fitness",-0.152470349716148,"X6.","fitness","other","NotSequenced","other"
64731,"SVX6.1_fitness",0.33299409070836,"X6.","fitness","other","Haploid","other"
65196,"SVX6.1_fitness",0.256721647685159,"X6.","fitness","other","Diploid","other"
65266,"SVX6.1_fitness",0.0742090841717224,"X6.","fitness","other","NotSequenced","other"
65692,"SVX6.1_fitness",0.16786724756469,"X6.","fitness","Diploid","Diploid","Diploid"
65819,"SVX6.1_fitness",0.783410610684451,"X6.","fitness","IRA1","Haploid","PKA"
66652,"SVX6.1_fitness",1.45192153403295,"X6.","fitness","other","NotSequenced","other"
67711,"SVX6.1_fitness",0.172361102005896,"X6.","fitness","other","NotSequenced","other"
68197,"SVX6.1_fitness",0.819754305712073,"X6.","fitness","other","Diploid","other"
69575,"SVX6.1_fitness",0.151137709599085,"X6.","fitness","Diploid","Diploid","Diploid"
69928,"SVX6.1_fitness",0.350190196834659,"X6.","fitness","other","NotSequenced","other"
70033,"SVX6.1_fitness",0.0758898927169086,"X6.","fitness","other","Haploid","other"
70408,"SVX6.1_fitness",-0.122595077540947,"X6.","fitness","other","Haploid","other"
70433,"SVX6.1_fitness",0.790598457663969,"X6.","fitness","PDE2","Haploid","PKA"
70812,"SVX6.1_fitness",0.24205447117169,"X6.","fitness","other","Diploid","other"
70982,"SVX6.1_fitness",0.169940825696412,"X6.","fitness","other","Diploid","other"
71109,"SVX6.1_fitness",0.416348128519465,"X6.","fitness","other","NotSequenced","other"
71696,"SVX6.1_fitness",0.28472502614107,"X6.","fitness","other","Diploid","other"
71751,"SVX6.1_fitness",0.344052522248741,"X6.","fitness","other","Diploid","other"
71926,"SVX6.1_fitness",0.0323044958889939,"X6.","fitness","other","NotSequenced","neutral spikein"
72008,"SVX6.1_fitness",0.15260306982143,"X6.","fitness","other","NotSequenced","other"
72395,"SVX6.1_fitness",-0.0182030567781716,"X6.","fitness","other","NotSequenced","other"
72591,"SVX6.1_fitness",0.702283282397053,"X6.","fitness","Diploid","Diploid","Diploid"
72939,"SVX6.1_fitness",0.0289142885269856,"X6.","fitness","other","NotSequenced","neutral spikein"
73802,"SVX6.1_fitness",0.0215622340127111,"X6.","fitness","other","NotSequenced","neutral spikein"
73881,"SVX6.1_fitness",0.139098585115186,"X6.","fitness","other","Diploid","other"
74033,"SVX6.1_fitness",0.133108096993388,"X6.","fitness","other","Diploid","other"
74280,"SVX6.1_fitness",0.207031392325049,"X6.","fitness","other","Haploid","other"
75144,"SVX6.1_fitness",0.0273061226797422,"X6.","fitness","other","Diploid","other"
75669,"SVX6.1_fitness",0.509163158669896,"X6.","fitness","GPB1","Haploid","PKA"
75841,"SVX6.1_fitness",0.0697272976278095,"X6.","fitness","other","Diploid","other"
76616,"SVX6.1_fitness",0.157608832530807,"X6.","fitness","Diploid","Diploid","Diploid"
77609,"SVX6.1_fitness",0.0687624944983637,"X6.","fitness","other","NotSequenced","other"
77824,"SVX6.1_fitness",0.467734081239263,"X6.","fitness","other","NotSequenced","other"
78232,"SVX6.1_fitness",0.192189906842594,"X6.","fitness","other","NotSequenced","other"
78573,"SVX6.1_fitness",0.285820878973582,"X6.","fitness","other","NotSequenced","other"
79953,"SVX6.1_fitness",0.630183514541519,"X6.","fitness","other","Haploid","other"
81798,"SVX6.1_fitness",0.369308879500787,"X6.","fitness","other","NotSequenced","other"
82806,"SVX6.1_fitness",-0.0151013364717164,"X6.","fitness","other","Diploid","other"
83255,"SVX6.1_fitness",0.245320366889893,"X6.","fitness","other","NotSequenced","other"
83504,"SVX6.1_fitness",0.215465280852733,"X6.","fitness","other","NotSequenced","other"
83967,"SVX6.1_fitness",0.101553773187425,"X6.","fitness","Diploid","Diploid","Diploid"
84597,"SVX6.1_fitness",0.050707580571448,"X6.","fitness","Diploid","Diploid","Diploid"
84997,"SVX6.1_fitness",0.1023431399119,"X6.","fitness","other","NotSequenced","other"
85702,"SVX6.1_fitness",0.380450504761115,"X6.","fitness","other","NotSequenced","other"
85751,"SVX6.1_fitness",0.078293977604393,"X6.","fitness","Diploid","Diploid","Diploid"
87689,"SVX6.1_fitness",0.101851940280947,"X6.","fitness","other","NotSequenced","other"
88494,"SVX6.1_fitness",0.94997329578915,"X6.","fitness","other","Haploid","other"
88706,"SVX6.1_fitness",0.181119939735267,"X6.","fitness","other","NotSequenced","other"
89848,"SVX6.1_fitness",0.340394931413273,"X6.","fitness","Diploid","Diploid","Diploid"
90003,"SVX6.1_fitness",0.137071339073735,"X6.","fitness","other","Diploid","other"
90234,"SVX6.1_fitness",0.196987716259839,"X6.","fitness","other","NotSequenced","other"
91807,"SVX6.1_fitness",0.0839394983718288,"X6.","fitness","other","NotSequenced","other"
94393,"SVX6.1_fitness",0.186579613113217,"X6.","fitness","other","NotSequenced","other"
96078,"SVX6.1_fitness",0.934104522198628,"X6.","fitness","other","NotSequenced","other"
99005,"SVX6.1_fitness",-0.101224624731588,"X6.","fitness","other","NotSequenced","other"
99035,"SVX6.1_fitness",0.216798557339519,"X6.","fitness","Diploid","Diploid","Diploid"
100501,"SVX6.1_fitness",0.21354932330673,"X6.","fitness","other","NotSequenced","other"
100895,"SVX6.1_fitness",0.146035236392058,"X6.","fitness","other","Diploid","other"
101051,"SVX6.1_fitness",0.215340080222918,"X6.","fitness","Diploid","Diploid","Diploid"
101506,"SVX6.1_fitness",0.269906413616643,"X6.","fitness","Diploid","Diploid","Diploid"
104216,"SVX6.1_fitness",0.0787103120104479,"X6.","fitness","other","NotSequenced","other"
104261,"SVX6.1_fitness",0.170761149360244,"X6.","fitness","other","NotSequenced","other"
104349,"SVX6.1_fitness",0.789758598944914,"X6.","fitness","other","Haploid","other"
105497,"SVX6.1_fitness",0.336557370473152,"X6.","fitness","other","NotSequenced","other"
106257,"SVX6.1_fitness",1.06847720847813,"X6.","fitness","other","NotSequenced","other"
107286,"SVX6.1_fitness",-0.00793048542297963,"X6.","fitness","other","Haploid","other"
107751,"SVX6.1_fitness",0.188755308872599,"X6.","fitness","other","NotSequenced","other"
107859,"SVX6.1_fitness",0.39538469930696,"X6.","fitness","other","NotSequenced","other"
107971,"SVX6.1_fitness",-0.0947982260562417,"X6.","fitness","other","Haploid","other"
109476,"SVX6.1_fitness",-0.0405755847277305,"X6.","fitness","other","NotSequenced","neutral spikein"
110443,"SVX6.1_fitness",0.176041284856611,"X6.","fitness","other","Diploid","other"
111905,"SVX6.1_fitness",0.247105487118042,"X6.","fitness","Diploid","Diploid","Diploid"
112239,"SVX6.1_fitness",0.15730389210546,"X6.","fitness","other","NotSequenced","other"
112427,"SVX6.1_fitness",0.123441601035241,"X6.","fitness","other","NotSequenced","other"
113468,"SVX6.1_fitness",0.189875620012358,"X6.","fitness","Diploid","Diploid","Diploid"
113483,"SVX6.1_fitness",-0.176058768411442,"X6.","fitness","other","NotSequenced","neutral spikein"
113978,"SVX6.1_fitness",0.285348427140197,"X6.","fitness","other","Diploid","other"
114268,"SVX6.1_fitness",0.708468390658633,"X6.","fitness","other","NotSequenced","other"
114628,"SVX6.1_fitness",0.381121517442594,"X6.","fitness","other","Diploid","other"
115150,"SVX6.1_fitness",0.0450350090231565,"X6.","fitness","other","Diploid","other"
116916,"SVX6.1_fitness",0.0899823105692128,"X6.","fitness","other","NotSequenced","other"
117630,"SVX6.1_fitness",-0.0805930115333726,"X6.","fitness","other","NotSequenced","other"
117631,"SVX6.1_fitness",0.0661378006519144,"X6.","fitness","other","Diploid","other"
118509,"SVX6.1_fitness",0.127379862063876,"X6.","fitness","other","NotSequenced","other"
118921,"SVX6.1_fitness",0.247341704135617,"X6.","fitness","other","Diploid","other"
119403,"SVX6.1_fitness",0.0546314832705475,"X6.","fitness","other","Haploid","other"
120600,"SVX6.1_fitness",0.153657318191097,"X6.","fitness","other","Haploid","neutral spikein"
120939,"SVX6.1_fitness",0.360448857529746,"X6.","fitness","other","NotSequenced","other"
121650,"SVX6.1_fitness",0.186808557820598,"X6.","fitness","other","NotSequenced","other"
121806,"SVX6.1_fitness",0.909786031182577,"X6.","fitness","GPB2","Haploid","PKA"
121915,"SVX6.1_fitness",0.299536455820375,"X6.","fitness","other","Diploid","other"
122137,"SVX6.1_fitness",0.254739636144217,"X6.","fitness","other","Diploid","other"
122302,"SVX6.1_fitness",-0.00700416364077478,"X6.","fitness","other","NotSequenced","other"
124210,"SVX6.1_fitness",0.133679188044284,"X6.","fitness","other","NotSequenced","other"
128188,"SVX6.1_fitness",0.138746099987768,"X6.","fitness","other","NotSequenced","other"
129569,"SVX6.1_fitness",0.200350036331621,"X6.","fitness","other","Diploid","other"
132735,"SVX6.1_fitness",0.291584946247473,"X6.","fitness","other","Diploid","other"
132805,"SVX6.1_fitness",0.0351100580875637,"X6.","fitness","other","Haploid","other"
134179,"SVX6.1_fitness",0.793503817345193,"X6.","fitness","other","NotSequenced","other"
134852,"SVX6.1_fitness",0.0989826067924914,"X6.","fitness","other","NotSequenced","neutral spikein"
134867,"SVX6.1_fitness",-0.038003299967042,"X6.","fitness","other","NotSequenced","other"
134904,"SVX6.1_fitness",0.214377011944596,"X6.","fitness","other","Diploid","other"
135117,"SVX6.1_fitness",0.456729160687183,"X6.","fitness","other","NotSequenced","other"
135215,"SVX6.1_fitness",0.360957160499001,"X6.","fitness","other","NotSequenced","other"
142054,"SVX6.1_fitness",0.141617952222417,"X6.","fitness","other","Haploid","other"
142144,"SVX6.1_fitness",0.175890139602317,"X6.","fitness","other","Diploid","other"
142859,"SVX6.1_fitness",0.224955940811593,"X6.","fitness","other","Diploid","other"
143344,"SVX6.1_fitness",0.129364112472169,"X6.","fitness","other","NotSequenced","other"
144535,"SVX6.1_fitness",0.0522748296258525,"X6.","fitness","Diploid","Diploid","Diploid"
144969,"SVX6.1_fitness",-0.144349306359258,"X6.","fitness","other","NotSequenced","other"
145113,"SVX6.1_fitness",0.224901829587827,"X6.","fitness","Diploid","Diploid","Diploid"
147119,"SVX6.1_fitness",0.284551081296231,"X6.","fitness","other","Diploid","other"
148821,"SVX6.1_fitness",0.451655262123378,"X6.","fitness","Diploid","Diploid","Diploid"
149824,"SVX6.1_fitness",0.0247028059431067,"X6.","fitness","Diploid","Diploid","Diploid"
151541,"SVX6.1_fitness",0.938835143753242,"X6.","fitness","other","NotSequenced","other"
152081,"SVX6.1_fitness",0.270389479275907,"X6.","fitness","other","NotSequenced","other"
152501,"SVX6.1_fitness",0.206559724425594,"X6.","fitness","other","NotSequenced","other"
154660,"SVX6.1_fitness",0.269790857574409,"X6.","fitness","Diploid","Diploid","Diploid"
159038,"SVX6.1_fitness",0.154637482159556,"X6.","fitness","other","Diploid","other"
159633,"SVX6.1_fitness",0.0771180562602709,"X6.","fitness","other","Diploid","other"
161840,"SVX6.1_fitness",0.301606819006145,"X6.","fitness","other","Diploid","other"
163510,"SVX6.1_fitness",0.289415467233159,"X6.","fitness","other","NotSequenced","other"
164130,"SVX6.1_fitness",0.166774918410743,"X6.","fitness","other","Diploid","other"
164627,"SVX6.1_fitness",0.009385930555573,"X6.","fitness","other","Haploid","other"
170554,"SVX6.1_fitness",0.104711825662866,"X6.","fitness","other","Diploid","other"
170814,"SVX6.1_fitness",0.138313934625862,"X6.","fitness","other","Diploid","other"
171083,"SVX6.1_fitness",-0.141557256350735,"X6.","fitness","other","Haploid","other"
175091,"SVX6.1_fitness",-0.00718781668198436,"X6.","fitness","other","NotSequenced","other"
176764,"SVX6.1_fitness",0.0871235421532675,"X6.","fitness","other","NotSequenced","other"
178096,"SVX6.1_fitness",0.109597661900683,"X6.","fitness","other","Diploid","other"
179100,"SVX6.1_fitness",0.719646058151707,"X6.","fitness","PDE2","Haploid","PKA"
179213,"SVX6.1_fitness",0.419202679281592,"X6.","fitness","Diploid","Diploid","Diploid"
180905,"SVX6.1_fitness",0.160752280152822,"X6.","fitness","other","Diploid","other"
183570,"SVX6.1_fitness",-0.00400261006226134,"X6.","fitness","other","NotSequenced","other"
187133,"SVX6.1_fitness",1.11012739485739,"X6.","fitness","other","NotSequenced","other"
187691,"SVX6.1_fitness",0.269687737790464,"X6.","fitness","Diploid","Diploid","Diploid"
189102,"SVX6.1_fitness",0.451491407322148,"X6.","fitness","Diploid","Diploid","Diploid"
191298,"SVX6.1_fitness",0.235341432188192,"X6.","fitness","other","NotSequenced","other"
192852,"SVX6.1_fitness",-0.239953361046387,"X6.","fitness","other","NotSequenced","other"
193269,"SVX6.1_fitness",0.0973582013722991,"X6.","fitness","other","NotSequenced","other"
194622,"SVX6.1_fitness",0.0840794509580148,"X6.","fitness","other","NotSequenced","other"
195473,"SVX6.1_fitness",-0.00820988607842439,"X6.","fitness","other","Haploid","other"
195887,"SVX6.1_fitness",-0.0190067417040237,"X6.","fitness","other","NotSequenced","other"
197765,"SVX6.1_fitness",0.169192982319506,"X6.","fitness","other","Diploid","other"
198950,"SVX6.1_fitness",0.202713994012523,"X6.","fitness","other","Diploid","other"
200512,"SVX6.1_fitness",0.14485444433402,"X6.","fitness","Diploid","Diploid","Diploid"
201777,"SVX6.1_fitness",0.280178991356005,"X6.","fitness","other","Diploid","other"
201919,"SVX6.1_fitness",0.632170797365959,"X6.","fitness","other","NotSequenced","other"
202468,"SVX6.1_fitness",0.204701295996873,"X6.","fitness","Diploid","Diploid","Diploid"
205157,"SVX6.1_fitness",0.332555427589633,"X6.","fitness","other","NotSequenced","other"
206713,"SVX6.1_fitness",-0.00895684386547564,"X6.","fitness","other","NotSequenced","other"
207058,"SVX6.1_fitness",0.13268459347324,"X6.","fitness","other","NotSequenced","other"
207732,"SVX6.1_fitness",0.547662504566506,"X6.","fitness","other","NotSequenced","other"
208465,"SVX6.1_fitness",-0.0383117582633201,"X6.","fitness","other","Haploid","other"
210734,"SVX6.1_fitness",0.227807715884168,"X6.","fitness","other","Diploid","other"
211106,"SVX6.1_fitness",0.0837680018626063,"X6.","fitness","other","Diploid","other"
214211,"SVX6.1_fitness",0.186432796968089,"X6.","fitness","Diploid","Diploid","Diploid"
215309,"SVX6.1_fitness",0.0957321673960061,"X6.","fitness","other","NotSequenced","other"
215325,"SVX6.1_fitness",0.310663874921392,"X6.","fitness","Diploid","Diploid","Diploid"
217798,"SVX6.1_fitness",0.400579807449445,"X6.","fitness","GPB1","Haploid","PKA"
225065,"SVX6.1_fitness",0.206235666522763,"X6.","fitness","Diploid","Diploid","Diploid"
225923,"SVX6.1_fitness",0.0623413239012311,"X6.","fitness","other","NotSequenced","other"
226111,"SVX6.1_fitness",0.711995156647442,"X6.","fitness","other","NotSequenced","other"
227000,"SVX6.1_fitness",0.174327933189422,"X6.","fitness","other","NotSequenced","other"
229920,"SVX6.1_fitness",0.960848958507158,"X6.","fitness","CYR1","Haploid","PKA"
230962,"SVX6.1_fitness",0.0866519365528238,"X6.","fitness","other","Haploid","other"
231364,"SVX6.1_fitness",0.117901911957077,"X6.","fitness","other","NotSequenced","other"
232264,"SVX6.1_fitness",0.167335354158915,"X6.","fitness","Diploid","Diploid","Diploid"
233954,"SVX6.1_fitness",1.72629014024046,"X6.","fitness","other","NotSequenced","other"
237576,"SVX6.1_fitness",0.170734368916855,"X6.","fitness","Diploid","Diploid","Diploid"
238413,"SVX6.1_fitness",0.0782070886660011,"X6.","fitness","other","Haploid","other"
241857,"SVX6.1_fitness",-0.127179163236441,"X6.","fitness","other","NotSequenced","other"
244443,"SVX6.1_fitness",0.13897404796159,"X6.","fitness","Diploid","Diploid","Diploid"
246829,"SVX6.1_fitness",1.07260859188938,"X6.","fitness","other","NotSequenced","other"
247616,"SVX6.1_fitness",0.129261446231826,"X6.","fitness","other","NotSequenced","other"
248136,"SVX6.1_fitness",0.243303281038065,"X6.","fitness","other","NotSequenced","other"
251379,"SVX6.1_fitness",0.166865896836169,"X6.","fitness","other","NotSequenced","other"
254044,"SVX6.1_fitness",0.35859896968738,"X6.","fitness","other","Haploid","other"
255385,"SVX6.1_fitness",1.29848940289094,"X6.","fitness","other","NotSequenced","other"
258539,"SVX6.1_fitness",0.224207859722962,"X6.","fitness","other","Diploid","other"
261861,"SVX6.1_fitness",0.0785706390904811,"X6.","fitness","Diploid","Diploid","Diploid"
262917,"SVX6.1_fitness",0.31905294961768,"X6.","fitness","other","Haploid","other"
263665,"SVX6.1_fitness",0.0362711165880223,"X6.","fitness","other","NotSequenced","neutral spikein"
266802,"SVX6.1_fitness",0.0367940863582388,"X6.","fitness","other","NotSequenced","other"
270104,"SVX6.1_fitness",0.00933763741285893,"X6.","fitness","other","Haploid","other"
273092,"SVX6.1_fitness",0.122257002152223,"X6.","fitness","other","Diploid","other"
276407,"SVX6.1_fitness",0.0288760247459967,"X6.","fitness","other","Haploid","other"
277185,"SVX6.1_fitness",0.268786620296649,"X6.","fitness","other","NotSequenced","other"
278476,"SVX6.1_fitness",0.0479500113103682,"X6.","fitness","other","NotSequenced","other"
283952,"SVX6.1_fitness",0.232866066512559,"X6.","fitness","other","NotSequenced","other"
287352,"SVX6.1_fitness",-0.00529455402932633,"X6.","fitness","other","NotSequenced","other"
