BarcodeID,CellBatch1_fitness,24h_fitness,48h_fitness,72h_fitness,96h_fitness,120h_fitness,168h_fitness,4gen_fitness,6gen_fitness,8gen_fitness,8gen_2_fitness,9gen_fitness,CellBatch1_err,24h_err,48h_err,72h_err,96h_err,120h_err,168h_err,4gen_err,6gen_err,8gen_err,8gen_2_err,9gen_err,Global EC Fitness,Global EC Error,CloneID,Ploidy,Class,Mutated Gene,Mutation Type,Batch,Fermentation_Dependent_Component,Respiration_Dependent_Component,Stationary_Dependent_Rate,Cluster (Figure S6BC), 
115150,0.093702515,0.342211432,0.368920255,0.426223429,0.465441595,0.355611172,0.279958621,0.140878576,0.100689909,0.268381809,0.263831918,0.347502177,0.066461036,0.123531936,0.147425167,0.146104432,0.135391393,0.104667425,0.120238567,0.081280896,0.067519642,0.068959189,0.074688023,0.066461784,0.214396273,0.03886729,131101-3-H7,Diploid,pure_diploids,Other,Other,old,0.383066188,0.031160294,-0.001842712,NA,
115177,0.191165912,0.352853345,0.155051852,0.359973928,0.375517284,0.416827373,0.406538546,0.211192398,0.15101813,0.254003406,0.276893264,0.423739508,0.05600887,0.119341082,0.126531128,0.107010849,0.114453813,0.090814299,0.104492988,0.070610042,0.056791375,0.06346824,0.06628603,0.05801323,0.229499029,0.03415781,131015-1-H9,Diploid,pure_diploids,NA,NA,NA,0.344470356,-0.230768408,0.000511178,NA,
115187,0.190536607,0.274613808,0.149614,0.172164873,0.274716821,0.482162673,0.422222725,0.113644914,0.172885817,0.221209836,0.358881746,0.338434214,0.06007695,0.121619555,0.169213,0.130276448,0.151928106,0.090170976,0.10506953,0.077005821,0.060779729,0.066028121,0.067863888,0.061657436,0.246119534,0.036309768,131016-3-F7,Diploid,pure_diploids,NA,NA,NA,0.378719905,-0.145833109,0.002390917,NA,
115282,0.10374131,-0.020866829,-0.106923,0.359574145,0.077629387,0.003107464,-0.123049723,0.093018003,0.081973874,0.073094554,0.090582685,-0.010623826,0.082418015,0.144071395,0.274067,0.18025729,0.202149483,0.138311111,0.182028137,0.103525671,0.096452461,0.099588647,0.11305429,0.101718324,0.083351805,0.054264797,131213-1-B3,Haploid,neutral_haploids,NA,NA,NA,-0.113561535,-0.100398867,-0.004696942,NA,
115299,-0.045269261,-0.017938135,0.0453232,-0.247519522,-0.105651822,-0.026708757,0.069542121,-0.022407091,-0.024249523,-0.026756894,-0.080996058,-0.069047377,0.066871488,0.13056435,0.186467,0.165361513,0.190777252,0.113495236,0.12057272,0.08584125,0.077739546,0.08121234,0.092457976,0.083009827,-0.042902573,0.043811469,131025-1-B12,Haploid,neutral_haploids,NA,NA,NA,-0.075238491,0.073804891,0.00303233,NA,
115340,0.262634855,0.288792288,0.163701,0.326239246,0.514550321,0.433328531,0.320535726,0.185814444,0.140963959,0.195239317,0.291020914,0.327110525,0.057183576,0.120666849,0.167412,0.128066865,0.116035584,0.091836621,0.105157817,0.072730751,0.058584334,0.06542031,0.066907311,0.059354214,0.246434823,0.035387791,131017-2-G2,Diploid,pure_diploids,NA,NA,NA,0.251068761,-0.145939837,-0.000849693,NA,
115412,0.107662853,0.201008332,0.372336,0.257252101,0.409227236,0.433356201,0.136625445,0.073413866,0.21134554,0.09064777,0.262258482,0.187312682,0.106183122,0.149887449,0.32039,0.221427743,0.232901733,0.141590967,0.195157485,0.123952633,0.098086186,0.10966846,0.109293777,0.103566432,0.160833037,0.061395233,131017-1-B5,Diploid,pure_diploids,NA,NA,NA,0.123146446,0.199882279,-0.001760001,NA,
115529,0.136216843,0.322757603,0.287254,0.369930357,0.47898871,0.487910131,0.470997459,0.248415939,0.208591987,0.223542244,0.326294398,0.385778085,0.067503547,0.123791017,0.170715,0.139640108,0.147194266,0.102705555,0.114105976,0.081409816,0.064846447,0.071355989,0.073782046,0.066449114,0.226535302,0.039719365,131016-3-E9,Diploid,pure_diploids,NA,NA,NA,0.214332779,-0.04142087,0.000750311,NA,
115609,-0.032321242,0.006423718,-0.010313157,-0.015431472,0.149827439,-0.007814275,-0.163183963,0.016213223,0.036706408,-0.071961138,-0.100721684,-0.014791211,0.065069278,0.131113944,0.154309321,0.159609161,0.183331054,0.115307255,0.134230917,0.087643718,0.076119854,0.081679711,0.091693242,0.083755005,-0.056366289,0.042756586,131017-2-H1,Haploid,neutral_haploids,NA,NA,NA,-0.146069783,-0.019526353,-0.002169343,NA,
115773,0.193046755,0.340086793,0.402572101,0.289422343,0.360116484,0.455260115,0.330159275,0.160549995,0.14347568,0.241798981,0.283894051,0.404828651,0.050557412,0.116735557,0.100937524,0.104336917,0.102492699,0.087737695,0.098085716,0.065063309,0.051571342,0.060642569,0.062234127,0.054292012,0.249229532,0.031318989,E2-88-6-B8,Diploid,pure_diploids,NA,NA,NA,0.393161578,0.072899526,0.000347443,NA,
115840,0.001492982,-0.018556011,0.0594739,-0.266552118,-0.117973115,0.089694375,-0.233783515,0.02542579,-0.002772556,-0.01297523,-0.014732056,-0.053479584,0.075377858,0.141867133,0.215151,0.223650132,0.234987328,0.112944041,0.151991775,0.092036214,0.087618986,0.0935931,0.102258748,0.093338175,-0.00329537,0.049544214,131017-5-C2,Haploid,neutral_haploids,NA,NA,NA,-0.1046795,0.091034896,-0.000871072,NA,
116117,-0.055187247,0.042526458,0.0755666,0.186747115,0.000516531,-0.12314236,0.191190726,0.029984451,0.082026407,0.065340855,0.055958225,0.009526714,0.075600712,0.135202764,0.218214,0.214665378,0.187286,0.130773818,0.143702451,0.095572672,0.086848298,0.089380283,0.093879003,0.090053731,0.01486299,0.047968138,131017-4-H6,Haploid,neutral_haploids,NA,NA,NA,-0.021824729,0.038546833,0.001287302,NA,
116122,-0.078658983,-0.028831723,0.056275305,0.04310194,-0.052160126,-0.082548711,0.072421188,-0.014165395,-0.104805532,-0.069477149,-0.021090864,-0.181141421,0.090160267,0.148591054,0.208579238,0.229177058,0.252253397,0.157873544,0.172175053,0.104292028,0.103626957,0.106528784,0.111528514,0.117661116,-0.051509976,0.056386854,130822-2-A1,Haploid,neutral_haploids,NA,NA,NA,-0.143116161,0.099291534,0.000772616,NA,
116182,0.165690565,0.36289012,0.249607459,0.29794471,0.433840615,0.369859303,0.347896792,0.144279218,0.150890274,0.26568506,0.32479652,0.412938831,0.055580067,0.117916072,0.114173795,0.10859708,0.108825422,0.0921563,0.102651157,0.072209638,0.054782411,0.062524955,0.063961706,0.057424556,0.244418101,0.033321197,131024-1-A7,Diploid,pure_diploids,NA,NA,NA,0.453597318,-0.132163104,0.000113435,NA,
116225,-0.075219106,0.016101041,0.368271,-0.012029107,-0.106884726,-0.013376135,0.183403759,0.121327382,0.014789012,0.107613981,0.042188014,-0.012242952,0.080887699,0.142210851,0.24296,0.181795178,0.258790394,0.146825615,0.149080313,0.095120485,0.085577574,0.089931507,0.109643427,0.106038494,0.030688598,0.051529423,131017-1-D3,Haploid,neutral_haploids,NA,NA,NA,-0.10861389,0.410864952,0.002415284,NA,
116423,0.067431279,0.020663249,-0.00795286,-0.056385475,0.026855589,-0.130133116,0.103626419,-0.004301882,-0.039102321,-0.005035379,0.03766017,-0.024711846,0.072593766,0.130952787,0.19168,0.174531054,0.191669443,0.126863475,0.154793745,0.087215592,0.082553129,0.086640589,0.087852486,0.084948635,0.034992398,0.045655036,131101-2-D3,Haploid,neutral_haploids,NA,NA,NA,0.017827087,-0.033385461,0.00145421,NA,
116600,0.255338941,0.278724349,0.338336772,0.367591268,0.453805603,0.43315993,0.323092122,0.184142646,0.176600323,0.176451193,0.277591329,0.354630101,0.050571447,0.117527725,0.108271671,0.104614025,0.104798466,0.085399297,0.096061479,0.065166022,0.051733939,0.061052588,0.062743182,0.054655583,0.246895687,0.031644666,131017-2-D12,Diploid,pure_diploids,NA,NA,NA,0.24455853,0.069547827,-0.000750404,NA,
116674,-0.059803654,-0.081580199,0.106711,-0.156517324,-0.10014456,-0.056679697,-0.318370637,0.128758925,0.040146657,-0.066471836,0.118659465,0.048548781,0.066857055,0.13037289,0.174902,0.15947399,0.167488699,0.119548483,0.144495057,0.08688864,0.077030994,0.080342887,0.088852152,0.088424077,-0.009588261,0.043113207,131010-1-E6,Haploid,neutral_haploids,NA,NA,NA,-0.146365397,0.219673065,-0.001893636,NA,
116906,0.162805547,0.285199554,0.420303926,0.340168579,0.470641126,0.429274295,0.418612487,0.187987863,0.164266546,0.269788506,0.270622696,0.365559442,0.066228661,0.123976507,0.130520735,0.129103844,0.121949457,0.099011256,0.111996138,0.078116376,0.063802248,0.068198605,0.071517823,0.062176583,0.247711421,0.037872196,131031-1-C10,Diploid,pure_diploids,NA,NA,NA,0.30239242,0.157621768,0.000394421,NA,
117228,-0.108093338,0.114209447,0.059206649,0.174130669,-0.071275801,-0.482686891,-0.386859249,0.053241227,0.036275859,0.037712694,-0.051961288,0.004320693,0.077602051,0.138133125,0.193702769,0.194545179,0.266738579,0.220861226,0.289402333,0.104803896,0.094930297,0.093922331,0.109662461,0.097415173,-0.042179489,0.050687529,131011-1-F12,Haploid,neutral_haploids,NA,NA,NA,-0.093731943,-0.064169932,-0.007000359,NA,
117350,-0.174798751,0.060724436,-0.081851263,-0.033040248,-0.085564318,0.020666862,0.176883366,0.1197885,0.075104896,0.103108285,0.082814575,0.102500504,0.06448471,0.127674361,0.12887388,0.127616782,0.15003736,0.111883486,0.124646437,0.081437626,0.068902656,0.073263154,0.081724013,0.079049403,-0.024115847,0.039629892,131025-1-G12,Haploid,neutral_haploids,NA,NA,NA,-0.015511334,-0.166338315,0.002441838,NA,
117372,-0.039051942,0.043805363,0.624266,0.393023,0.21606574,-0.018912886,-0.040410195,0.106710423,0.096214303,0.192020676,0.063045579,0.104988496,0.112011459,0.164960884,0.368498,0.365353,0.29083948,0.209705576,0.241213112,0.142846889,0.133962366,0.124008831,0.148159342,0.135519749,0.085217973,0.071129779,131213-1-D4,Haploid,neutral_haploids,NA,NA,NA,0.036664052,0.677204077,-0.003951454,NA,
117630,0.036035798,0.096272398,0.079641,0.0511827,0.034890848,-0.04686713,0.264016411,0.469597,0.092079244,-0.014586757,0.218262654,0.125466782,0.126022682,0.168587645,0.388123,0.496653,0.377952,0.212626869,0.217488871,0.298999,0.146437792,0.146582151,0.171171477,0.183480582,0.063670754,0.081574874,130712-1-A10,Haploid,neutral_haploids,Other,Other,old,-0.318683238,-0.019403298,0.003540894,NA,
117631,0.104798806,0.320579411,0.360875006,0.348302198,0.405536213,0.358384558,0.43261255,0.146746925,0.10734039,0.224790998,0.325810026,0.357036814,0.041845128,0.11381948,0.078704208,0.077564442,0.087832031,0.079906195,0.087293409,0.055684253,0.043024754,0.054974137,0.05403524,0.048571223,0.216283824,0.026669864,E2-88-4-E2,Diploid,pure_diploids,Other,Other,old,0.393221152,0.047011528,0.00071832,NA,
117734,0.204646161,0.019762097,0.194491,0.340501248,0.0901145,0.0835893,-0.021435032,-0.014077752,-0.031696567,-0.088735525,0.196762587,0.022231399,0.092266696,0.145317174,0.360965,0.217699973,0.347514,0.144496165,0.186521444,0.115400471,0.117006754,0.109799197,0.114498299,0.104508825,0.116680375,0.059300891,130822-1-H10,Haploid,neutral_haploids,NA,NA,NA,0.104039968,0.203850387,-0.003437956,NA,
117791,-0.037455275,-0.058993773,0.042595107,0.209870843,0.257120072,-0.112825036,-0.059303073,-0.012887866,-0.059619197,-0.020280144,-0.013897012,-0.062443855,0.071640678,0.136489472,0.178004016,0.157636832,0.210146533,0.127497975,0.138932368,0.089668812,0.087894064,0.086847662,0.095323257,0.087073888,-0.021686389,0.046173927,E2-88-5-D8,Haploid,neutral_haploids,NA,NA,NA,-0.031818853,0.118520359,-0.003077764,NA,
117805,-0.026182842,-0.010441128,0.146536,0.128132,0.038239821,0.160613379,-0.202798229,-0.027065763,-0.058702133,-0.115333888,0.02841963,0.050980576,0.076957088,0.137869618,0.225931,0.296256,0.220080602,0.125120131,0.159865511,0.09790815,0.093167862,0.09735344,0.10557499,0.100782618,-0.029112268,0.051052988,130719-1-E8,Haploid,neutral_haploids,NA,NA,NA,0.071469247,0.183139983,-0.004046503,NA,
117939,0.104137425,-0.021808008,0.209128,0.232375654,0.19421781,0.172330148,0.17891195,0.044107563,0.060898178,0.074366815,-0.048876978,0.002375958,0.090510881,0.154237872,0.256916,0.2062518,0.244780877,0.131963345,0.150018098,0.122213604,0.109462487,0.107724792,0.127227433,0.116971691,0.067570233,0.059217398,131209-2-C8,Haploid,neutral_haploids,NA,NA,NA,-0.074680847,0.269425343,-0.000435738,NA,
117960,0.155657809,0.202557399,0.205493,0.157880806,0.154852718,0.211331525,0.137833811,0.022153679,0.052306129,0.077083227,0.155709785,0.188083996,0.061248868,0.122907092,0.177596,0.136284084,0.174341591,0.102047481,0.113961894,0.076442345,0.062146503,0.07038083,0.074015997,0.066510839,0.134750647,0.038272734,E2-88-3-A9,Diploid,pure_diploids,NA,NA,NA,0.253440959,0.003424867,-0.000237578,NA,
118090,0.118377908,0.273443323,0.242756989,0.407570677,0.352782057,0.538881619,0.548181039,0.167866628,0.164794888,0.197043303,0.305970088,0.290482571,0.071844237,0.124515419,0.148885365,0.141676806,0.134214457,0.098734117,0.111379718,0.085543869,0.070939723,0.074293458,0.075380446,0.065682036,0.207095949,0.040961113,131122-2-D5,Diploid,pure_diploids,NA,NA,NA,0.221820637,-0.035800723,0.001823262,NA,
118509,0.27395613,0.320359237,0.332826,0.412275983,0.497691178,0.572562828,0.377781675,0.08387657,0.084990418,0.142162644,0.283351004,0.275285772,0.063950082,0.121620945,0.174246,0.134471757,0.146010004,0.091921348,0.105000986,0.077753969,0.065347235,0.06978043,0.069938755,0.06102713,0.240189659,0.038145013,131011-2-C7,Haploid,adaptive_haploids,Other,Other,old,0.33969454,0.014544557,-0.000780727,6,
118553,-0.129685327,0.010040252,-0.102751,-0.078705949,0.011942319,0.115941922,0.002129348,0.064822915,0.060016049,-0.049117262,-0.02839138,-0.022067253,0.076434252,0.140325251,0.231473,0.18210309,0.196685943,0.128003194,0.15660199,0.09555265,0.084947778,0.092046523,0.101508261,0.106677713,-0.080680444,0.049695876,131007-1-H2,Haploid,neutral_haploids,NA,NA,NA,-0.196939935,-0.131589794,0.000641028,NA,
118606,-0.134630156,0.070612706,-0.0765026,-0.02312049,0.239567409,-0.340946747,0.196543311,0.100482725,0.035570317,-0.052158747,0.027169307,0.051157435,0.088285534,0.144544511,0.303856,0.248361939,0.229320746,0.173828674,0.173041049,0.11079676,0.104838323,0.10310194,0.112589989,0.111478423,-0.066855623,0.056605817,130712-1-A4,Haploid,neutral_haploids,NA,NA,NA,-0.135130265,-0.171634524,0.001821208,NA,
118641,0.293556943,0.316120925,0.13119,0.372215489,0.342600869,0.451888935,0.618117591,0.124648402,0.131369985,0.198838227,0.304153014,0.256431094,0.077541048,0.125813892,0.234755,0.150523732,0.159424616,0.110060275,0.121011209,0.094853006,0.077721674,0.079056447,0.082890815,0.074380769,0.259762974,0.04517511,131206-2-E4,Diploid,pure_diploids,NA,NA,NA,0.262026496,-0.215752746,0.002890382,NA,
118660,0.118902002,0.273322247,0.472557,0.41813984,0.572555769,0.561518667,0.294478422,0.182705851,0.16918244,0.174466842,0.256521921,0.405458271,0.077198005,0.12619721,0.18318,0.143773333,0.137650158,0.10343385,0.123236684,0.090723425,0.073347023,0.077519842,0.081673648,0.071144083,0.197546285,0.044111533,131011-2-D4,Haploid,adaptive_haploids,NA,NA,NA,0.306450027,0.232440546,-0.001927121,6,
118793,0.073823417,0.319058492,0.0866265,0.301754662,0.353605858,0.353066737,0.441417521,0.238210572,0.180302445,0.210204648,0.300948252,0.362195761,0.067598359,0.124481231,0.223785,0.147365423,0.132674466,0.104923302,0.123881187,0.080768511,0.06725028,0.072920047,0.074187719,0.064233306,0.184199252,0.040536527,131016-1-E6,Diploid,pure_diploids,NA,NA,NA,0.206018597,-0.271170658,0.001370391,NA,
118806,-0.109008212,0.073174407,0.0331481,0.111851488,0.027879674,-0.072128627,0.192085126,0.041846063,0.074922847,0.156613654,0.009900921,0.139370424,0.097959508,0.152461153,0.286697,0.200401562,0.215929327,0.158393143,0.219953307,0.113783552,0.105605844,0.104271252,0.120424241,0.102595509,0.014896535,0.060050933,131015-1-G6,Haploid,neutral_haploids,NA,NA,NA,0.135853946,-0.046697359,0.000645366,NA,
119403,-0.050113964,0.05569377,0.044997546,0.008509674,0.165474169,0.065977681,-0.05760243,-0.062160689,0.046852351,-0.015332337,0.062911492,0.088485963,0.06997666,0.13138407,0.140544349,0.141883589,0.155504404,0.120299734,0.143141453,0.091932786,0.079254951,0.086627085,0.086575406,0.085085226,-0.003079114,0.043789013,131101-2-E7,Haploid,neutral_haploids,Other,Other,old,0.174778147,-0.012478928,-0.001119097,NA,
119497,-0.079010155,0.00328435,-0.014800916,-0.101134246,-0.074228285,0.263874344,-0.054131416,-0.076840163,-0.009887484,-0.03694722,0.072472915,-0.009191689,0.072083696,0.133648994,0.168315275,0.176831035,0.220551494,0.110737079,0.153807484,0.094805234,0.081786821,0.08607039,0.091595772,0.088839162,-0.025060405,0.045551989,131101-3-B11,Haploid,neutral_haploids,NA,NA,NA,0.120290622,-0.021099477,0.000448234,NA,
120002,0.102229108,0.117897157,0.138234,0.382556,0.38538618,0.036453487,0.115346365,0.106235392,0.222730431,0.076019239,0.099343514,-0.08441361,0.117501802,0.165206282,0.359859,0.42169,0.284063275,0.188864376,0.214687312,0.136162774,0.126138646,0.128390835,0.150467307,0.156709811,0.094447783,0.073524686,131007-1-F6,Haploid,neutral_haploids,NA,NA,NA,-0.250382369,0.023726316,-0.002559702,NA,
120150,0.140069996,0.318544843,-0.0240017,0.091690305,0.328285534,0.425428203,0.399849122,0.220197023,0.253320619,0.239382387,0.36976089,0.444980672,0.067963386,0.12243092,0.194831,0.134235032,0.124575595,0.100986545,0.125439979,0.083659925,0.063457603,0.071534848,0.072008501,0.065562592,0.234161254,0.039805778,131024-1-E11,Diploid,pure_diploids,NA,NA,NA,0.319488001,-0.399637633,0.002780077,NA,
120203,0.192532517,0.324440105,0.071004156,0.118729911,0.356540726,0.446596128,0.407865189,0.228099721,0.177609163,0.268841897,0.398297799,0.452740796,0.067753477,0.123967872,0.149917248,0.139550826,0.125662231,0.102532351,0.117599646,0.079759447,0.064482279,0.070518048,0.071021775,0.062638254,0.269203329,0.03887553,131016-3-F10,Diploid,pure_diploids,NA,NA,NA,0.401121762,-0.295675275,0.00238543,NA,
120386,-0.064723782,-0.062198182,0.028218,0.140099281,8.25E-05,0.116936526,-0.295840322,0.024600117,0.020951448,0.089769138,-0.083324544,-0.018986317,0.073039603,0.140816008,0.208607,0.203021896,0.189503448,0.121938161,0.164918473,0.092308571,0.082550035,0.084978072,0.097266367,0.096149761,-0.017289965,0.046900917,130822-1-D6,Haploid,neutral_haploids,NA,NA,NA,-0.050073522,0.105485545,-0.00437458,NA,
120391,0.118672493,0.274948648,0.419722737,0.34842415,0.467330421,0.275743146,0.075015858,0.14290999,0.115768724,0.173594812,0.326881572,0.349534651,0.052228483,0.117571198,0.111696014,0.111348942,0.134720566,0.092928141,0.109865976,0.066168567,0.054078472,0.062023188,0.063528959,0.056316584,0.212961515,0.032368165,E2-88-10-C9,Diploid,pure_diploids,NA,NA,NA,0.35483308,0.168903103,-0.003301163,NA,
120425,-0.252831652,-0.069972018,-0.442011,-0.420468189,-0.135767008,-0.0858442,-0.064308536,0.18174414,0.163541801,0.149875204,0.079185884,0.231372117,0.087084611,0.146420042,0.251365,0.191189933,0.204743999,0.141465376,0.182914089,0.110616473,0.098096695,0.094357723,0.107253952,0.097999547,-0.04789669,0.053687796,131017-2-D11,Haploid,neutral_haploids,NA,NA,NA,0.004599171,-0.434045479,0.003230809,NA,
120600,-0.021879902,-0.08848548,0.0785656,-0.080245495,0.054583799,-0.002812977,0.238047823,0.009752762,0.039037199,-0.079397002,-0.019159754,0.057598306,0.087299051,0.149834941,0.222202,0.191063408,0.20375084,0.135947874,0.158635815,0.106957302,0.094705623,0.101674995,0.113064794,0.099725067,-0.032040234,0.055348794,130822-2-G8,Haploid,neutral_haploids,Other,Other,old,-0.024480008,0.194892927,0.003127839,NA,
120616,-0.056029729,-0.051463673,0.257379,0.076105826,0.208235818,-0.050557246,-0.16540214,0.131459988,0.000399694,-0.029218858,0.080677915,-0.066114349,0.06599826,0.131922144,0.167916,0.155850727,0.15729845,0.121130864,0.140464138,0.088838282,0.078261379,0.081094156,0.09274193,0.093862586,0.002253311,0.043299638,131213-1-A6,Haploid,neutral_haploids,NA,NA,NA,-0.233746141,0.360316452,-0.00323418,NA,
120639,0.093177854,-0.015764353,0.14941773,0.148580611,-0.092959187,-0.032679437,-0.155492687,-0.050663192,-0.016935672,0.039577177,0.009451435,0.062388805,0.059029092,0.129457023,0.129329976,0.132777308,0.194225599,0.107407577,0.131273777,0.07836869,0.067460592,0.071804546,0.080632859,0.077100726,0.064509345,0.037944811,E2-88-2-G8,Haploid,neutral_haploids,NA,NA,NA,0.173870992,0.192712429,-0.002851508,NA,
120666,-0.01420881,0.070467107,0.0262787,0.136448693,0.140017466,0.057853845,0.057188706,0.010529168,0.003411533,0.002162324,-0.01389385,0.005230858,0.070349119,0.131235679,0.195923,0.140877108,0.162497047,0.117701646,0.13539214,0.088888371,0.078272125,0.08280981,0.092055095,0.085167603,-0.007136344,0.045086005,131127-1-B6,Haploid,neutral_haploids,NA,NA,NA,-0.016737588,-0.051553141,-0.000931301,NA,
120669,-0.060006885,0.059542272,0.166504,0.075687456,0.090741025,-0.056386135,0.095503602,0.08325505,0.040777694,0.073464097,-0.008983192,0.053314718,0.074862138,0.135823388,0.191692,0.167970674,0.208365026,0.126052277,0.140969462,0.09303756,0.082764818,0.086783325,0.102266038,0.085812543,0.006265541,0.04799916,131031-1-G2,Haploid,neutral_haploids,NA,NA,NA,-0.048265145,0.124788683,0.000218727,NA,
120750,0.25641272,0.378629636,0.22684,0.286262419,0.295448678,0.524187465,0.280260673,0.153227971,0.181803718,0.232288848,0.262812167,0.319800397,0.076053932,0.126840745,0.2159,0.16603439,0.196889233,0.106403675,0.131672641,0.093657786,0.075447444,0.078109689,0.084750943,0.07477097,0.248980064,0.044835148,131024-1-F11,Diploid,pure_diploids,NA,NA,NA,0.25924484,-0.177087908,-0.000274679,NA,
120860,0.104523424,0.298578973,0.296850573,0.289345105,0.420682286,0.33092811,0.255139776,0.0782924,0.069272809,0.154544715,0.257591104,0.302502019,0.062391216,0.122113991,0.130846254,0.131850097,0.126703531,0.102737523,0.118531793,0.080817898,0.065682256,0.067472349,0.071267229,0.062853809,0.176066083,0.036964869,131206-1-F6,Diploid,pure_diploids,NA,NA,NA,0.386102344,-0.002016467,-0.000863031,NA,
120939,0.10783177,0.360162279,0.272836,0.526617702,0.475201615,0.364419697,0.090939793,0.195815939,0.198988641,0.267781291,0.604829573,0.418827156,0.122015319,0.150729904,0.310564,0.310136455,0.24746437,0.166457925,0.222384603,0.149515172,0.127860423,0.107196298,0.120057223,0.139449895,0.322036759,0.065380431,131005-1-D1,Diploid,pure_diploids,Other,Other,old,0.471949716,-0.101880659,-0.004855852,NA,
121013,0.091450684,0.007849895,0.124879,0.263463491,0.13563576,0.247823183,0.147415249,-0.073182096,-0.093278177,0.037648818,-0.007116597,-0.021148227,0.078584033,0.142065469,0.245248,0.181760071,0.219866917,0.113169128,0.140187377,0.101644003,0.096639727,0.093333489,0.106675579,0.101233886,0.053987311,0.05121616,131016-6-G5,Haploid,neutral_haploids,NA,NA,NA,0.156921122,0.136533956,-0.000978041,NA,
121153,0.302938506,0.269012037,0.264374334,0.400128438,0.428280068,0.595310415,0.459648928,0.198487423,0.19337409,0.238317648,0.351793572,0.396806762,0.045913348,0.115324047,0.094207188,0.085497727,0.091096851,0.079847627,0.088187302,0.060043789,0.046379111,0.057990089,0.057574154,0.050859723,0.295499977,0.029036207,E2-88-4-G4,Diploid,pure_diploids,NA,NA,NA,0.326128518,-0.005410654,0.000814291,NA,
121479,0.021670401,0.095004412,0.035013892,-0.081400635,-0.134597373,-0.177848723,0.08237134,0.131509077,0.105796024,0.02185559,0.118788622,-0.017484904,0.08139509,0.139056235,0.164954594,0.179025313,0.197856205,0.143629678,0.168740482,0.100098229,0.090588859,0.096203989,0.09860187,0.102368296,0.048011956,0.050088095,131209-1-F11,Haploid,neutral_haploids,NA,NA,NA,-0.19645999,-0.069988941,0.001851884,NA,
121516,-0.034441678,-0.034214375,-0.054661894,-0.034679361,-0.176520067,0.060367914,-0.082973351,0.0929772,0.045298446,0.077230431,0.036046679,0.0620024,0.064730736,0.132998549,0.142526545,0.1424195,0.204167013,0.115535762,0.140730075,0.082688036,0.073937557,0.07755683,0.085067115,0.081552469,0.011666011,0.041088418,131209-2-C6,Haploid,neutral_haploids,NA,NA,NA,-0.038528893,-0.023855439,-0.000132194,NA,
121528,0.225141062,0.311076964,0.298399,0.462851512,0.360894424,0.563284854,0.322532762,0.183512931,0.109900835,0.171023897,0.157559859,0.293243723,0.065700405,0.122626376,0.186692,0.140276464,0.137174304,0.093125198,0.112272758,0.081667341,0.067315148,0.072622047,0.078281126,0.065275739,0.193847682,0.040384483,131101-2-C9,Diploid,pure_diploids,NA,NA,NA,0.171093006,-0.014790958,-0.001218742,NA,
121544,0.338494517,0.331572822,0.366428,0.628458751,0.505002573,0.586022893,0.339869054,0.246271205,0.288517042,0.328647712,0.415558898,0.398236621,0.046145557,0.117177799,0.131464,0.088583029,0.093723673,0.084575755,0.096182934,0.06253721,0.048595244,0.060460632,0.060303755,0.054760409,0.357187647,0.030485228,131101-1-H12,Diploid,pure_diploids,NA,NA,NA,0.261095377,0.040664374,-0.002656587,NA,
121585,0.086291688,0.282722386,0.182739056,0.172879142,0.313933673,0.236808394,0.243213326,0.163380301,0.183461819,0.207321961,0.279259356,0.39107037,0.055339769,0.118522954,0.109248157,0.109348093,0.110116447,0.094774453,0.099856027,0.069159115,0.053289283,0.061875214,0.065604474,0.059618553,0.179811423,0.033262106,E2-88-4-H9,Diploid,pure_diploids,NA,NA,NA,0.318367552,-0.116647217,0.000299397,NA,
121650,0.127407563,0.114008457,0.104213,-0.072822687,-0.094140111,0.173985205,-0.079685896,-0.002182088,-0.019661154,-0.050745655,0.060926916,-0.057751174,0.079605814,0.14076657,0.236276,0.219451201,0.266876127,0.134301952,0.16821887,0.104949394,0.096255951,0.099045085,0.107389468,0.100145795,0.060604359,0.052388129,130822-1-B8,Haploid,neutral_haploids,Other,Other,old,-0.045294931,-0.011428033,-0.000311075,NA,
121682,0.014743291,-0.00047365,0.109441,0.232596036,0.115667165,-0.078393694,-0.0087732,0.068584051,0.009134709,0.01347244,0.055528506,0.04156555,0.084324534,0.147985359,0.2347,0.201923952,0.23639019,0.141757944,0.172131956,0.106061157,0.093395743,0.096901171,0.117590448,0.101555399,0.028171281,0.054424532,131016-6-D10,Haploid,neutral_haploids,NA,NA,NA,-0.029861058,0.128233758,-0.002338514,NA,
121717,-0.04971536,-0.060218683,0.346944162,0.187509457,0.21887172,-0.027418601,-0.119727783,0.057762995,-0.039549468,0.01611504,-0.055449213,-0.076050586,0.083570243,0.147313089,0.171205755,0.208062995,0.203438805,0.142432831,0.169004034,0.101986642,0.096833503,0.098237918,0.118364395,0.112758964,0.006897712,0.053277662,131213-1-B9,Haploid,neutral_haploids,NA,NA,NA,-0.15223132,0.475023319,-0.003624953,NA,
121806,0.616694885,0.511513509,1.19220597,1.51360397,1.316775213,1.327082339,0.83761543,0.768800256,0.866792146,0.936688598,0.79447446,0.99746156,0.032165469,0.110786742,0.048250572,0.050882068,0.066945212,0.071394167,0.073491565,0.041960135,0.03195947,0.049169078,0.047333821,0.041888516,0.820108601,0.021053626,E2-88-1-B8,Haploid,adaptive_haploids,GPB2,Nonsense,old,0.278688589,0.794141204,-0.006626709,4,
